season,date,regular,playoffs,home,away,spread_home,home_pts,away_pts,home_margin,home_win,ats_margin_home,covered_home,covered_away,team,opponent,is_home,abs_spread,team_win,opp_win,team_win_pct_before_game,opp_win_pct_before_game,team_recent_win_pct_3,opp_recent_win_pct_3,team_rest,opp_rest,team_pts_for,team_pts_against,team_margin,opp_pts_for,opp_pts_against,opp_margin,team_pts_for_5,team_pts_against_5,team_margin_5,opp_pts_for_5,opp_pts_against_5,opp_margin_5,delta_win_pct,delta_recent_win_pct_3,delta_rest,delta_pts_for_5,delta_margin_5
2018,2017-10-21,True,False,utah,okc,4.0,96.0,87.0,9.0,1,13.0,1,0,utah,okc,1,4.0,1,0,1.0,0.5,0.5,0.5,3.0,1.0,96.0,87.0,9.0,87.0,96.0,-9.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.5,0.0,2.0,0.0,0.0
2018,2017-10-21,True,False,den,sac,-12.5,96.0,79.0,17.0,1,4.5,1,0,den,sac,1,12.5,1,0,0.5,1.0,0.5,0.5,1.0,1.0,96.0,79.0,17.0,79.0,96.0,-17.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,-0.5,0.0,0.0,0.0,0.0
2018,2017-10-21,True,False,mem,gs,8.5,111.0,101.0,10.0,1,18.5,1,0,mem,gs,1,8.5,1,0,1.0,1.0,0.5,0.5,3.0,1.0,111.0,101.0,10.0,101.0,111.0,-10.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,2.0,0.0,0.0
2018,2017-10-21,True,False,mia,ind,-9.5,112.0,108.0,4.0,1,-5.5,0,1,mia,ind,1,9.5,1,0,0.5,0.5,0.5,0.5,1.0,1.0,112.0,108.0,4.0,108.0,112.0,-4.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,0.0,0.0,0.0
2018,2017-10-21,True,False,lac,phx,-13.5,130.0,88.0,42.0,1,28.5,1,0,lac,phx,1,13.5,1,0,0.5,0.5,0.5,0.5,1.0,1.0,130.0,88.0,42.0,88.0,130.0,-42.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,0.0,0.0,0.0
2018,2017-10-21,True,False,hou,dal,-11.5,107.0,91.0,16.0,1,4.5,1,0,hou,dal,1,11.5,1,0,0.5,0.5,0.5,0.5,1.0,1.0,107.0,91.0,16.0,91.0,107.0,-16.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,0.0,0.0,0.0
2018,2017-10-21,True,False,cle,orl,-11.5,93.0,114.0,-21.0,0,-32.5,0,1,cle,orl,1,11.5,0,1,1.0,0.0,0.5,0.5,4.0,1.0,93.0,114.0,-21.0,114.0,93.0,21.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,1.0,0.0,3.0,0.0,0.0
2018,2017-10-21,True,False,tor,phi,-8.5,128.0,94.0,34.0,1,25.5,1,0,tor,phi,1,8.5,1,0,1.0,0.0,0.5,0.5,2.0,3.0,128.0,94.0,34.0,94.0,128.0,-34.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,1.0,0.0,-1.0,0.0,0.0
2018,2017-10-21,True,False,ny,det,1.0,107.0,111.0,-4.0,0,-3.0,0,1,ny,det,1,1.0,0,1,0.5,0.0,0.5,0.5,1.0,1.0,107.0,111.0,-4.0,111.0,107.0,4.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.5,0.0,0.0,0.0,0.0
2018,2017-10-22,True,False,bkn,atl,-1.0,116.0,104.0,12.0,1,11.0,1,0,bkn,atl,1,1.0,1,0,1.0,0.5,0.5,0.5,2.0,2.0,116.0,104.0,12.0,104.0,116.0,-12.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.5,0.0,0.0,0.0,0.0
2018,2017-10-22,True,False,okc,min,-4.0,113.0,115.0,-2.0,0,-6.0,0,1,okc,min,1,4.0,0,1,1.0,0.0,0.5,0.5,3.0,4.0,113.0,115.0,-2.0,115.0,113.0,2.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,1.0,0.0,-1.0,0.0,0.0
2018,2017-10-22,True,False,lal,no,5.5,112.0,119.0,-7.0,0,-1.5,0,1,lal,no,1,5.5,0,1,0.0,0.0,0.5,0.5,3.0,4.0,112.0,119.0,-7.0,119.0,112.0,7.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,-1.0,0.0,0.0
2018,2017-10-23,True,False,phx,sac,2.5,117.0,115.0,2.0,1,4.5,1,0,phx,sac,1,2.5,1,0,0.0,0.5,0.5,0.5,3.0,2.0,117.0,115.0,2.0,115.0,117.0,-2.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,-0.5,0.0,1.0,0.0,0.0
2018,2017-10-23,True,False,den,wsh,-5.0,104.0,109.0,-5.0,0,-10.0,0,1,den,wsh,1,5.0,0,1,1.0,0.5,0.5,0.5,2.0,1.0,104.0,109.0,-5.0,109.0,104.0,5.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.5,0.0,1.0,0.0,0.0
2018,2017-10-23,True,False,sa,tor,-2.5,101.0,97.0,4.0,1,1.5,1,0,sa,tor,1,2.5,1,0,1.0,0.5,0.5,0.5,5.0,1.0,101.0,97.0,4.0,97.0,101.0,-4.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.5,0.0,4.0,0.0,0.0
2018,2017-10-23,True,False,dal,gs,13.5,103.0,133.0,-30.0,0,-16.5,0,1,dal,gs,1,13.5,0,1,0.0,0.5,0.5,0.5,3.0,2.0,103.0,133.0,-30.0,133.0,103.0,30.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,-0.5,0.0,1.0,0.0,0.0
2018,2017-10-23,True,False,mia,atl,-10.5,104.0,93.0,11.0,1,0.5,1,0,mia,atl,1,10.5,1,0,1.0,0.3333333333333333,0.5,0.3333333333333333,2.0,1.0,104.0,93.0,11.0,93.0,104.0,-11.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.6666666666666667,0.16666666666666669,1.0,0.0,0.0
2018,2017-10-23,True,False,hou,mem,-8.0,90.0,98.0,-8.0,0,-16.0,0,1,hou,mem,1,8.0,0,1,1.0,0.5,0.5,0.5,2.0,1.0,90.0,98.0,-8.0,98.0,90.0,8.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.5,0.0,1.0,0.0,0.0
2018,2017-10-23,True,False,det,phi,-3.0,86.0,97.0,-11.0,0,-14.0,0,1,det,phi,1,3.0,0,1,1.0,0.0,0.5,0.5,5.0,2.0,86.0,97.0,-11.0,97.0,86.0,11.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,1.0,0.0,3.0,0.0,0.0
2018,2017-10-23,True,False,mil,cha,-6.5,103.0,94.0,9.0,1,2.5,1,0,mil,cha,1,6.5,1,0,0.0,0.0,0.5,0.5,3.0,5.0,103.0,94.0,9.0,94.0,103.0,-9.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,-2.0,0.0,0.0
2018,2017-10-24,True,False,lac,utah,-5.0,102.0,84.0,18.0,1,13.0,1,0,lac,utah,1,5.0,1,0,1.0,0.0,0.5,0.5,3.0,4.0,102.0,84.0,18.0,84.0,102.0,-18.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,1.0,0.0,-1.0,0.0,0.0
